image_name,width,height,kp_0_x,kp_0_y,kp_0_z,kp_1_x,kp_1_y,kp_1_z,kp_2_x,kp_2_y,kp_2_z,kp_3_x,kp_3_y,kp_3_z,kp_4_x,kp_4_y,kp_4_z,kp_5_x,kp_5_y,kp_5_z,kp_6_x,kp_6_y,kp_6_z,kp_7_x,kp_7_y,kp_7_z,kp_8_x,kp_8_y,kp_8_z,kp_9_x,kp_9_y,kp_9_z,kp_10_x,kp_10_y,kp_10_z,kp_11_x,kp_11_y,kp_11_z,kp_12_x,kp_12_y,kp_12_z,kp_13_x,kp_13_y,kp_13_z,kp_14_x,kp_14_y,kp_14_z,kp_15_x,kp_15_y,kp_15_z,kp_16_x,kp_16_y,kp_16_z,kp_17_x,kp_17_y,kp_17_z,kp_18_x,kp_18_y,kp_18_z,kp_19_x,kp_19_y,kp_19_z,kp_20_x,kp_20_y,kp_20_z,kp_21_x,kp_21_y,kp_21_z,kp_22_x,kp_22_y,kp_22_z,kp_23_x,kp_23_y,kp_23_z,kp_24_x,kp_24_y,kp_24_z,kp_25_x,kp_25_y,kp_25_z,kp_26_x,kp_26_y,kp_26_z,kp_27_x,kp_27_y,kp_27_z,kp_28_x,kp_28_y,kp_28_z,kp_29_x,kp_29_y,kp_29_z,kp_30_x,kp_30_y,kp_30_z,kp_31_x,kp_31_y,kp_31_z,kp_32_x,kp_32_y,kp_32_z,center_type,label
data/TRAIN/downdog/00000412.jpg,700,450,-0.2013077,0.45354486,0.0074142558,-0.22800186,0.46708465,-0.051649507,-0.2319939,0.46501362,-0.051609736,-0.23676728,0.46251053,-0.05172548,-0.22854342,0.46744496,0.026259886,-0.23247021,0.46596435,0.026325708,-0.23698352,0.4644067,0.026348652,-0.26801592,0.4322561,-0.21793076,-0.26525104,0.43611303,0.14345004,-0.20004015,0.42100602,-0.04203608,-0.19752708,0.4235268,0.062889405,-0.26892576,0.29659072,-0.29085097,-0.24577938,0.31584585,0.25552532,-0.3875842,0.44873828,-0.52351505,0.0,0.0,0.0,-0.5559343,0.53637046,-0.4815296,-0.49962857,0.5231422,0.460289,-0.58695734,0.54908514,-0.54534364,-0.5317136,0.5344351,0.47575778,-0.6012414,0.5448402,-0.52185005,-0.5401691,0.5315581,0.44351408,-0.58368313,0.54299283,-0.4753046,-0.526906,0.53170526,0.44506362,-0.0012138493,-0.024915442,-0.23241459,0.0012138493,0.024915423,0.23241459,0.20877604,0.24523668,-0.23156708,0.0,0.0,0.0,0.44124782,0.50163186,-0.2568039,0.0,0.0,0.0,0.5060951,0.5343543,-0.26376796,0.0,0.0,0.0,0.35173255,0.6302559,-0.4334548,0.32110575,0.56715894,0.20237057,hip_center,downdog
data/TRAIN/downdog/00000414.jpg,480,360,0.3832509,0.34405255,0.015219703,0.40383503,0.32204106,0.034195647,0.4049716,0.31551382,0.034112647,0.4038561,0.31091774,0.03410385,0.4021774,0.32217157,-0.016571,0.4008157,0.31829587,-0.016849695,0.39911675,0.31386834,-0.01710083,0.38409492,0.27938378,0.12026245,0.37976286,0.280632,-0.119373575,0.35730198,0.33588794,0.056838162,0.35730985,0.33491454,-0.014182497,0.30466002,0.25196928,0.27312177,0.30178404,0.26978308,-0.21462622,0.40577483,0.37903872,0.37362418,0.4095367,0.4024308,-0.39351472,0.5220346,0.4832667,0.11736757,0.55776244,0.5265223,-0.41300207,0.560132,0.49097076,0.14805508,0.6024155,0.54610205,-0.4995608,0.5675908,0.49103633,0.05625033,0.60755837,0.5344345,-0.41700676,0.55348754,0.4896793,0.08294129,0.5925316,0.5266382,-0.38351366,0.007698488,0.004625192,0.21942186,-0.007698488,-0.004625192,-0.21942186,-0.14106002,0.2648752,0.29401034,-0.17620187,0.2534398,-0.112391874,-0.2324383,0.45158496,0.44044966,-0.3036209,0.48122567,-0.03742121,-0.2813161,0.48309097,0.4496778,-0.35016304,0.505016,-0.047556058,-0.16073117,0.49877197,0.35187823,-0.22177625,0.54512995,-0.22813791,hip_center,downdog
data/TRAIN/downdog/00000415.jpg,487,487,-0.19231662,0.5059647,-0.03610875,-0.22010517,0.51539004,-0.024512362,-0.2297541,0.51118064,-0.024246017,-0.23907398,0.5070123,-0.024181481,-0.20040886,0.52258366,0.014413456,-0.19567297,0.5235849,0.014148814,-0.19088478,0.5244105,0.0139390975,-0.25908762,0.48001468,0.053432107,-0.20359808,0.5048721,0.23159373,-0.20223069,0.4647513,-0.008856884,-0.17536145,0.47912636,0.04234179,-0.26467144,0.33426905,-0.09644764,-0.095598444,0.3800178,0.40728962,-0.40955856,0.46850017,-0.36458036,0.0,0.0,0.0,-0.5084903,0.58036757,-0.4552392,0.0,0.0,0.0,-0.53313637,0.59818465,-0.47212955,0.0,0.0,0.0,-0.5338007,0.5879826,-0.49882454,0.0,0.0,0.0,-0.5251642,0.5868378,-0.4734264,0.0,0.0,0.0,-0.03220535,-0.004321395,-0.21659267,0.03220535,0.004321395,0.21659267,0.22518373,0.29688573,-0.24636236,0.23745957,0.29338095,0.043842513,0.4395906,0.62006193,-0.30785197,0.464549,0.5781269,0.013282262,0.4743486,0.6271832,-0.31430846,0.0,0.0,0.0,0.40405712,0.7072633,-0.5524762,0.42782027,0.70291954,-0.19221374,hip_center,downdog
data/TRAIN/downdog/00000416.jpg,626,417,-0.16378598,0.40706733,0.022610687,-0.18416472,0.42792574,-0.018094253,-0.18821692,0.4277638,-0.017945286,-0.1921553,0.4272079,-0.017905297,-0.18440716,0.42819253,0.042779095,-0.18857954,0.42836145,0.0428238,-0.19272047,0.42810547,0.042993385,-0.2211453,0.4102279,-0.14135881,-0.2218011,0.41010538,0.14145587,-0.17239052,0.3866429,-0.012797891,-0.17146243,0.38724172,0.06898898,-0.2454459,0.31254357,-0.16689314,-0.25349304,0.31280428,0.20229161,-0.33332154,0.45475674,-0.41345814,-0.3322727,0.45010033,0.34747428,-0.48923677,0.5879822,-0.3588261,-0.46342656,0.54152334,0.1291535,-0.5264406,0.6037755,-0.41596398,-0.50866,0.5582946,0.11963921,-0.53507084,0.59386384,-0.36569414,-0.51142895,0.5613345,0.06309028,-0.5235945,0.59222144,-0.33906257,-0.49834985,0.5606187,0.10413961,0.018484702,-0.0067362506,-0.18016024,-0.01848464,0.0067362506,0.18016024,0.14350347,0.28414097,-0.10289093,0.12665096,0.28272665,0.17216943,0.27911696,0.5467013,-0.077821694,0.24994484,0.5257373,0.28618783,0.3172093,0.5759066,-0.08639161,0.28957155,0.5634424,0.28939855,0.17556745,0.6192643,-0.25949448,0.15768163,0.6018725,0.16787626,hip_center,downdog
data/TRAIN/downdog/00000417.jpg,640,426,0.25066093,0.4198227,-0.041142646,0.2773049,0.42214957,-0.01404671,0.2792374,0.42017856,-0.014128079,0.28190678,0.4173558,-0.01411378,0.2802579,0.41995847,-0.080654055,0.28419244,0.41646528,-0.08094797,0.28855762,0.41192076,-0.08083977,0.3000186,0.38118598,0.12234005,0.2995738,0.38082463,-0.18702427,0.24332401,0.39705843,0.019160748,0.24711278,0.39399856,-0.07161286,0.2723976,0.2927842,0.24920699,0.26898834,0.29619887,-0.24035122,0.0,0.0,0.0,0.38530034,0.43252766,-0.517042,0.5252376,0.5099657,0.06939324,0.5585085,0.54217565,-0.41060057,0.57422173,0.51919067,0.067842685,0.6065821,0.56059873,-0.45654005,0.57708055,0.52149045,0.0067260875,0.6087377,0.55259365,-0.3898883,0.56037396,0.51782,0.037808534,0.59444803,0.54740536,-0.38165703,0.007773282,0.009574349,0.20861761,-0.0077733193,-0.009574312,-0.20861761,-0.14972325,0.25522098,0.20679772,-0.1706311,0.26149687,-0.17367932,-0.32402378,0.46222886,0.23974073,-0.3524693,0.47558156,-0.15546557,-0.3721938,0.49138832,0.23135214,-0.40354073,0.50911224,-0.17429475,-0.2380391,0.53398246,0.08988754,-0.25411803,0.5467589,-0.37651792,hip_center,downdog
data/TRAIN/downdog/00000419.jpg,480,360,0.24122708,0.40376514,-0.028987002,0.26190752,0.41502446,-0.0006422035,0.26355818,0.41452688,-0.0008263959,0.26569527,0.41384208,-0.000870305,0.26631036,0.41141656,-0.06779301,0.27030116,0.40871716,-0.06794403,0.27443352,0.4061476,-0.067876734,0.28931046,0.38152766,0.1440978,0.2944337,0.3780156,-0.16780257,0.24038005,0.38031253,0.03394991,0.24390626,0.37716222,-0.05806842,0.27189207,0.28573468,0.255445,0.28740686,0.2862658,-0.2876348,0.0,0.0,0.0,0.42151546,0.43928602,-0.575506,0.5307457,0.5164045,0.0017037833,0.58360237,0.5486439,-0.52206826,0.5791904,0.5221869,-0.023250768,0.6414199,0.55759203,-0.58196354,0.58298975,0.5213175,-0.07857806,0.643495,0.55186355,-0.54953843,0.56282085,0.5199641,-0.03171967,0.6240972,0.5459512,-0.5065085,-0.0032203991,0.006969875,0.22972058,0.0032204713,-0.0069699474,-0.22972058,0.0,0.0,0.0,-0.17599872,0.26707852,-0.28795612,-0.3692619,0.46922788,0.22617106,-0.39167514,0.48332638,-0.22867748,-0.43075073,0.4959653,0.21656892,-0.4474757,0.5086507,-0.23723191,-0.33394983,0.56578684,0.08451765,-0.3520199,0.58409876,-0.4169867,hip_center,downdog
data/TRAIN/downdog/00000420.jpg,800,533,-0.22342268,0.39599007,-0.06931367,-0.24659778,0.4027315,-0.11698144,-0.24902624,0.40027523,-0.11690265,-0.25123295,0.39760357,-0.1168991,-0.24629137,0.40459695,-0.04656364,-0.24845181,0.40373367,-0.04651548,-0.25047684,0.40242246,-0.046460867,-0.26512572,0.3713781,-0.2479765,-0.25972632,0.3761643,0.07775103,-0.2173417,0.37371832,-0.106352925,-0.21463794,0.37495834,-0.012372063,-0.28109273,0.30459258,-0.35391548,-0.2417641,0.30089948,0.22943729,-0.3756084,0.44759488,-0.6590647,0.0,0.0,0.0,-0.50208473,0.6082836,-0.60565937,-0.46228477,0.5590741,0.071855634,-0.5482588,0.62161934,-0.68715096,-0.513524,0.5723032,0.06430695,-0.55563754,0.61295474,-0.6198752,-0.5194651,0.5705505,-0.007293342,-0.5379292,0.60743874,-0.5801945,-0.50479513,0.57182366,0.037079915,0.006857732,-0.013822439,-0.2401575,-0.006857783,0.013822427,0.2401575,0.12868401,0.26396042,-0.18762253,0.0,0.0,0.0,0.25479874,0.5605163,-0.13246475,0.21091934,0.5170732,0.39495042,0.30317378,0.59195644,-0.14239305,0.2602548,0.56334484,0.398924,0.13940743,0.63263345,-0.37635368,0.10834692,0.5939458,0.2542276,hip_center,downdog
data/TRAIN/downdog/00000422.jpg,480,360,0.31340763,0.3836425,-0.011932696,0.34212416,0.37639353,0.010319498,0.34362125,0.37269714,0.010361891,0.34549302,0.3690006,0.010455208,0.3424436,0.37455606,-0.046907555,0.3433467,0.36980864,-0.047103412,0.3445746,0.36533737,-0.047029164,0.3443761,0.3332166,0.123648524,0.3396198,0.3341544,-0.14303192,0.2949161,0.36124426,0.040046185,0.29538056,0.3598717,-0.038188986,0.2975674,0.26578495,0.25203428,0.28341365,0.28417963,-0.22671388,0.39986464,0.389713,0.41079575,0.3861801,0.41805038,-0.48748893,0.491644,0.4939322,0.16219144,0.5212799,0.55939364,-0.41201267,0.53205025,0.50427157,0.17778353,0.55801755,0.5628534,-0.46432295,0.5377899,0.50945324,0.11132575,0.5665032,0.5547487,-0.39428315,0.5253434,0.5080705,0.1334471,0.5555092,0.55143476,-0.38228744,0.011029261,-0.0036211638,0.19814889,-0.0110292155,0.0036211638,-0.19814889,0.0,0.0,0.0,-0.1450895,0.26435947,-0.10061128,-0.23294511,0.50213313,0.4002697,-0.25005478,0.52334434,-0.014828263,-0.26678655,0.54357797,0.4036465,-0.29553622,0.5619859,-0.02216592,-0.16054305,0.57287014,0.2952689,-0.16356346,0.5891363,-0.17967089,hip_center,downdog
data/TRAIN/downdog/00000423.jpg,626,417,-0.25156745,0.42583856,-0.025055477,-0.27625316,0.4285056,-0.063430935,-0.2787989,0.42497545,-0.06329116,-0.28164208,0.4210164,-0.06328442,-0.27507862,0.43003333,-0.00081575796,-0.27652067,0.42796612,-0.00077621645,-0.27828166,0.42569897,-0.0006494879,-0.2968798,0.38347596,-0.17325553,-0.29106107,0.39183646,0.115372114,-0.24555753,0.40304253,-0.057160202,-0.24319287,0.40544102,0.026375853,-0.26660952,0.30604818,-0.24860926,-0.24823828,0.30626848,0.23301554,-0.38623762,0.43597817,-0.4907787,0.0,0.0,0.0,-0.53330076,0.5553966,-0.4068547,-0.49490225,0.51939183,0.11006682,-0.5780789,0.5731954,-0.46314108,-0.54445034,0.54169595,0.10169022,-0.58632123,0.5659392,-0.40242204,-0.54941744,0.5440423,0.044881564,-0.5713629,0.5625847,-0.38230547,-0.53280294,0.5400719,0.08091064,-0.0015025313,-0.002262531,-0.20060346,0.0015025313,0.002262531,0.20060346,0.16640691,0.24563707,-0.11895106,0.16739695,0.23610818,0.19409274,0.33923244,0.49765977,-0.056628436,0.32653087,0.47942206,0.31624,0.38227153,0.53938115,-0.06382905,0.3679885,0.52367216,0.31817624,0.2318307,0.5809102,-0.25464255,0.22517467,0.5634363,0.18118411,hip_center,downdog
data/TRAIN/downdog/00000425.jpg,740,1341,0.23315507,0.39406383,-0.050851297,0.25525323,0.41007173,-0.02857832,0.25772193,0.4093733,-0.028593231,0.26043844,0.40866706,-0.028527267,0.2559578,0.410245,-0.097081594,0.2585332,0.40960327,-0.09741305,0.26122805,0.40902197,-0.09758454,0.2814074,0.38431215,0.0910543,0.27815172,0.38764188,-0.2298383,0.2302685,0.3729992,0.008494044,0.23015115,0.37279263,-0.08586827,0.27990082,0.267985,0.26033074,0.28238776,0.30107704,-0.28091022,0.0,0.0,0.0,0.39349687,0.44255584,-0.5960253,0.50728995,0.43709794,0.12026226,0.5724549,0.5453984,-0.52133363,0.550361,0.43243352,0.14850281,0.6481428,0.56313676,-0.5712182,0.54928523,0.44052923,0.06503278,0.6543735,0.555926,-0.4870913,0.5367593,0.4442172,0.085859105,0.6235422,0.5437676,-0.48162743,0.0060685608,-0.0030742248,0.22203471,-0.006068514,0.0030742248,-0.22203471,0.0,0.0,0.0,-0.15359502,0.25458574,-0.08142373,-0.2762181,0.40539664,0.5319968,-0.3140885,0.43468425,0.05732615,-0.3217584,0.4327744,0.542373,-0.3621572,0.46709892,0.052532885,-0.19342224,0.4799627,0.43715253,-0.22028622,0.5090943,-0.10391058,hip_center,downdog
data/TRAIN/downdog/00000426.jpg,160,160,0.18177868,0.4350585,-0.11360569,0.21001467,0.44378462,-0.09386608,0.21369323,0.44265285,-0.09366576,0.21758687,0.4412305,-0.09338247,0.21092327,0.4412756,-0.17146648,0.21478117,0.43854755,-0.1716124,0.21888743,0.43543693,-0.17161378,0.24402359,0.40947697,0.022801874,0.24160662,0.4077624,-0.34021702,0.182799,0.40984604,-0.052904677,0.18456429,0.4069192,-0.15835194,0.24973585,0.31273198,0.17839448,0.24431506,0.31648472,-0.35960737,0.36350062,0.4305217,0.3831002,0.37635782,0.44021827,-0.70446146,0.49736786,0.51554435,0.038012985,0.52967536,0.5395705,-0.65300953,0.5298474,0.52056813,0.055312738,0.57270813,0.55292946,-0.71716267,0.5284879,0.5238199,-0.030041875,0.57042545,0.54828405,-0.6328191,0.52105683,0.5251494,6.511168e-05,0.56055504,0.54405993,-0.61758333,0.007708747,0.0056211436,0.22739327,-0.0077087265,-0.005621123,-0.22739327,0.0,0.0,0.0,-0.14056589,0.24565259,-0.03552953,-0.25980964,0.43535405,0.68924344,-0.2805506,0.4566787,0.17715766,-0.28177887,0.47170743,0.7078481,-0.3055539,0.4911671,0.17821,-0.15676118,0.5159073,0.55227554,-0.17331725,0.5255704,-0.026513048,hip_center,downdog
data/TRAIN/downdog/00000427.jpg,525,788,-0.2564584,0.42468756,-0.23722896,-0.28365564,0.42796615,-0.29264095,-0.28613213,0.42506504,-0.29242054,-0.28882822,0.42177385,-0.29233378,-0.28378648,0.4285929,-0.19606814,-0.28619787,0.42649844,-0.196013,-0.28885972,0.42433417,-0.19612266,-0.30512208,0.38543022,-0.44015557,-0.301595,0.39118442,0.009707361,-0.25039458,0.40371144,-0.284502,-0.24831474,0.40540496,-0.15448952,-0.28641677,0.2880166,-0.62747604,-0.2471928,0.30802104,0.24767047,-0.3716635,0.46717626,-0.9643899,0.0,0.0,0.0,-0.5193724,0.5944426,-0.982645,-0.47321895,0.5568406,0.1816534,-0.5611214,0.6080719,-1.0471345,-0.51856667,0.5605504,0.16103597,-0.57270086,0.5991938,-0.99918234,-0.53034556,0.56614834,0.110898554,-0.55970335,0.5946598,-0.9611868,-0.5111527,0.56127197,0.14711086,-0.027529245,-0.03193696,-0.26378062,0.027529318,0.031937033,0.26378062,0.07730259,-0.32447568,-0.3597196,0.21840222,0.26284444,0.26726067,0.1522888,-0.62725836,-0.16876763,0.36113587,0.5160836,0.3439346,0.14578648,-0.65749794,-0.16877134,0.39966458,0.5697503,0.3406344,0.23979786,-0.7416547,-0.4832132,0.25156832,0.6077695,0.2370848,hip_center,downdog
data/TRAIN/goddess/00000096.jpg,800,550,-0.008476561,-0.6021914,-0.16511859,0.007728112,-0.63096416,-0.09106341,0.017153295,-0.6320346,-0.09099615,0.027949095,-0.632691,-0.09124351,-0.028934916,-0.6283481,-0.09158255,-0.04175969,-0.6269903,-0.09165993,-0.053364974,-0.6254371,-0.09153273,0.04284229,-0.62022555,0.23636791,-0.06621714,-0.61013013,0.23881584,0.01235642,-0.57083863,-0.048126996,-0.029593997,-0.5674521,-0.048376232,0.1475992,-0.40376666,0.34787646,-0.15431346,-0.39620516,0.28000006,0.2544216,-0.22436646,0.123174556,-0.2630757,-0.22019346,0.024516663,0.027675392,-0.2523698,-0.069773406,-0.026667846,-0.25063524,-0.1322336,1.8309789e-05,-0.2945313,-0.12674718,0.010721472,-0.29261485,-0.1848479,0.0014135594,-0.30352396,-0.05931118,0.006093164,-0.29959124,-0.14223298,0.006929529,-0.29218882,-0.04291917,-0.0021274232,-0.2874431,-0.11265572,0.097399145,0.0003924253,0.011930537,-0.097399145,-0.00039235264,-0.011930537,0.39134786,0.13305601,-0.54906905,-0.3899489,0.15010156,-0.47709462,0.35673058,0.4222786,0.17365688,-0.36367524,0.44149545,0.18406205,0.31926396,0.46554646,0.23814957,-0.3297777,0.4859613,0.24169768,0.4929153,0.49953467,0.0062291147,-0.49921015,0.512895,-0.0022798702,hip_center,goddess
data/TRAIN/goddess/00000097.jpg,580,370,-0.15243475,-0.5639505,-0.33261234,-0.1258661,-0.58894205,-0.31045812,-0.11350468,-0.5895382,-0.31030327,-0.100865565,-0.5900422,-0.31014368,-0.14848742,-0.5912227,-0.25130188,-0.15250982,-0.5930174,-0.25139275,-0.15658796,-0.5946144,-0.25148523,-0.063336685,-0.5745069,-0.15966475,-0.131438,-0.58225423,0.10325278,-0.12740459,-0.525978,-0.27867,-0.1505569,-0.53333324,-0.2040164,0.04412494,-0.40337032,-0.19239439,-0.18114541,-0.38480818,0.25209856,0.01481132,-0.17736882,-0.5125589,-0.33512163,-0.16606593,-0.20530674,-0.17253506,-0.30587962,-0.7568335,-0.21758325,-0.30248368,-0.8208008,-0.2083993,-0.35191652,-0.84160215,-0.21712331,-0.36058623,-0.9142559,-0.19258414,-0.3654184,-0.7925597,-0.20241544,-0.37181202,-0.8448731,-0.17925599,-0.3513167,-0.7385887,-0.19336686,-0.34992436,-0.80582803,0.085303836,-0.0010794703,-0.12222549,-0.08530398,0.0010794703,0.12222549,0.27620274,0.06704964,-1.1275574,-0.380219,0.037978023,-0.5268544,0.30796158,0.4576878,-0.8344317,-0.30389538,0.36429837,-0.11189183,0.26814467,0.5120506,-0.81864834,-0.26199353,0.41700503,-0.0783925,0.3901282,0.572961,-1.2156495,-0.43486404,0.42939213,-0.31514585,hip_center,goddess
data/TRAIN/goddess/00000100.jpg,1024,1024,-0.18076323,-0.54039806,-0.2237152,-0.20784527,-0.55624473,-0.17850675,-0.211033,-0.55553895,-0.17858554,-0.21532044,-0.5543204,-0.17878361,-0.21080312,-0.55255026,-0.25538802,-0.21601698,-0.54936975,-0.25559002,-0.22221524,-0.5457848,-0.25579605,-0.25242195,-0.51705825,0.054189004,-0.26003423,-0.5090334,-0.29020607,-0.17626297,-0.50974935,-0.1301417,-0.1803811,-0.50293857,-0.2302991,-0.1242048,-0.41972914,0.15600562,-0.31796014,-0.24697179,-0.18866879,0.0,0.0,0.0,-0.32535878,-0.038686186,-0.01644459,0.0,0.0,0.0,-0.22985362,0.082828924,0.17225076,0.0,0.0,0.0,-0.20725745,0.11740862,0.18261865,0.0,0.0,0.0,-0.18815412,0.10220035,0.14025216,0.0,0.0,0.0,-0.19063203,0.087319605,0.16728002,0.07982639,-0.016975677,0.0073750066,-0.07982639,0.016975677,-0.0073750066,0.40230465,0.06612006,-0.3360885,-0.40625665,0.058485333,-0.3467605,0.36013827,0.3760313,-0.0100823995,-0.39918512,0.37636966,-0.010517099,0.33017638,0.42058492,0.013280823,-0.35925016,0.42139,0.010797241,0.47455227,0.46387625,-0.19748186,-0.5139133,0.45473057,-0.16729145,hip_center,goddess
data/TRAIN/goddess/00000101.jpg,2048,1356,-0.01079845,-0.5955992,-0.2696482,0.010243355,-0.6321403,-0.19716126,0.023388822,-0.6322153,-0.197148,0.03535856,-0.6320159,-0.19745082,-0.036575068,-0.6310542,-0.18110622,-0.052720148,-0.6300197,-0.18111181,-0.0657243,-0.62867177,-0.18097363,0.05701091,-0.61721945,0.13275369,-0.07950628,-0.6129235,0.21070923,0.013795875,-0.55838215,-0.15580988,-0.03436859,-0.5596062,-0.13524622,0.15542074,-0.40229848,0.24413459,-0.16961458,-0.39757556,0.3836507,0.32848603,-0.19251132,-0.1604943,-0.34400314,-0.22711967,0.038454838,0.33330226,-0.42346585,-0.6127468,-0.361379,-0.44664094,-0.5035217,0.32331452,-0.49245253,-0.6783941,-0.35088298,-0.5076821,-0.575327,0.30885527,-0.5066166,-0.62503445,-0.33574432,-0.52038133,-0.5293539,0.30349478,-0.4882863,-0.5962996,-0.3306106,-0.49791142,-0.49719486,0.09586414,0.0022423193,-0.03459795,-0.09586414,-0.0022423193,0.03459795,0.39477384,0.05912017,-0.89832747,-0.42149574,0.038428158,-0.70928895,0.30904207,0.3725469,-0.19266863,-0.2817563,0.33151668,-0.06953515,0.27187684,0.415323,-0.1270449,-0.23004538,0.3825236,-0.008014884,0.41585866,0.4727404,-0.380537,-0.4178997,0.41819763,-0.23401566,hip_center,goddess
data/TRAIN/goddess/00000102.jpg,767,461,-0.0046802345,-0.553439,-1.226561,0.017575225,-0.5818025,-1.1506073,0.028977755,-0.58247757,-1.1504695,0.037998926,-0.5831103,-1.150822,-0.020592818,-0.58132446,-1.1464744,-0.032188732,-0.5817014,-1.1467807,-0.0436366,-0.58131653,-1.14673,0.058116112,-0.5736953,-0.766053,-0.058410283,-0.570893,-0.73787457,0.022142857,-0.5243817,-1.0900792,-0.025837023,-0.52508396,-1.0820591,0.17010297,-0.4041651,-0.5139005,-0.16173112,-0.39579117,-0.49649346,0.40356818,-0.39189133,-0.7172627,-0.39383084,-0.37583405,-0.6465843,0.46911412,-0.593585,-1.0381266,-0.4492833,-0.56769586,-0.97975904,0.4984531,-0.646014,-1.1278236,-0.47326034,-0.6231672,-1.0781608,0.4817641,-0.65377045,-1.1210374,-0.4549061,-0.63654655,-1.074705,0.46628734,-0.6399717,-1.0530033,-0.4422962,-0.6183205,-0.99388874,0.103169926,0.0022356566,-0.023575567,-0.10316982,-0.0022356566,0.023575567,0.42530778,0.047004346,-0.71598697,-0.3894833,0.054660667,-0.7520728,0.42516622,0.39780405,-0.12855859,-0.4626555,0.3803161,-0.1648475,0.389629,0.45675385,-0.088211775,-0.43565357,0.4448665,-0.12039137,0.5554586,0.4874943,-0.41343442,-0.6015652,0.47221717,-0.4363765,hip_center,goddess
data/TRAIN/goddess/00000103.png,881,1200,-0.057112604,-0.5768596,-0.28086203,-0.033923652,-0.60255885,-0.25614792,-0.021119066,-0.6029313,-0.2561033,-0.00751192,-0.60320246,-0.25616637,-0.055983365,-0.6027934,-0.21227212,-0.05961082,-0.60317796,-0.21236454,-0.0625398,-0.6037026,-0.21234752,0.027500495,-0.59031135,-0.07406284,-0.044079397,-0.59190196,0.127783,-0.029409407,-0.54143757,-0.21157694,-0.05545221,-0.5445612,-0.15430589,0.12733306,-0.4120325,-0.055372894,-0.1030621,-0.38759923,0.30872083,0.101938926,-0.19104075,-0.20150514,-0.22738369,-0.20476475,0.076562114,-0.08171445,-0.243535,-0.30519134,-0.09994287,-0.2426636,-0.38074818,-0.10877743,-0.27465752,-0.35818616,-0.07581873,-0.27736142,-0.46072876,-0.09659608,-0.28773585,-0.34305516,-0.070060894,-0.2909811,-0.4317672,-0.08789637,-0.284543,-0.29239064,-0.072756074,-0.28425428,-0.37779826,0.07901167,0.0024948618,-0.123872325,-0.07901167,-0.0024948618,0.123872325,0.13440318,0.08467036,-1.0303491,-0.3711312,0.05784667,-0.37180558,0.09029766,0.4514356,-0.78987324,-0.3822214,0.36962742,-0.06679001,0.062187485,0.49973288,-0.7749103,-0.3518881,0.42419672,-0.046990532,0.133189,0.53750515,-1.1176474,-0.5146858,0.42426205,-0.30344322,hip_center,goddess
data/TRAIN/goddess/00000104.jpeg,460,460,0.00036399928,-0.5584782,-0.75871676,0.01191596,-0.58621234,-0.6724818,0.020301046,-0.58714485,-0.6723819,0.029572178,-0.58752745,-0.67265016,-0.018409465,-0.58380544,-0.678519,-0.030956453,-0.58318794,-0.67866415,-0.041593436,-0.5824049,-0.678587,0.039264835,-0.57506466,-0.28351796,-0.063347,-0.56985474,-0.30654252,0.017780485,-0.52839214,-0.62479216,-0.019775111,-0.527147,-0.63245505,0.14266439,-0.40238115,-0.046651542,-0.16140263,-0.3973994,-0.11930277,0.35699716,-0.37447575,-0.16935071,-0.37549236,-0.37846255,-0.29623336,0.40058005,-0.5689383,-0.49204725,-0.40692505,-0.57544917,-0.6382892,0.40960935,-0.61852825,-0.5581863,-0.42005572,-0.6264777,-0.7269387,0.39038834,-0.62325305,-0.54051363,-0.39540353,-0.6348211,-0.69849163,0.3814546,-0.60384125,-0.49813437,-0.38218635,-0.6164923,-0.64209557,0.09114586,0.0031422405,-0.00499076,-0.09114586,-0.0031423771,0.00499076,0.3766418,0.08366292,-0.721114,-0.38577428,0.06633713,-0.67302305,0.39372945,0.3658751,-0.05499358,-0.4010714,0.36839363,-0.04891914,0.366731,0.4155196,-0.0020125431,-0.36637852,0.4113027,0.0036670135,0.50740284,0.4478478,-0.287243,-0.51149637,0.4466962,-0.24507184,hip_center,goddess
